"","participant","chooserandom_Instruction_1","chooserandom_Condition_1","chooserandom_Relevance_1","ID_Yapper_1","Anxiety_feelings_Pretest_1","Anxiety_feelings_Pretest_2","Anxiety_feelings_Pretest_3","Anxiety_feelings_Pretest_4","Anxiety_feelings_Pretest_5","Anxiety_feelings_Pretest_6","Anxiety_feelings_Pretest_7","Anxiety_feelings_Pretest_8","SoundCalibration_1","SoundProblem_1","count_Trial1_Irrelevant_1","Pleasure_Trial1_Irrelevant_1","Arousal_Trial1_Irrelevant_1","Control_Trial1_Irrelevant_1","count_Criticaltrial_Irrelevant_1","Pleasure_Criticaltrial_Irrelevant_1","Arousal_Criticaltrial_Irrelevant_1","Control_Criticaltrial_Irrelevant_1","IB_Criticaltrial_Irrelevant_1","IB_Feature_Criticaltrial_Irrelevant_1","IB_Color_Criticaltrial_Irrelevant_1","IB_Motion_Criticaltrial_Irrelevant_1","count_Dividedtrial_Irrelevant_1","Pleasure_Dividedtrial_Irrelevant_1","Arousal_Dividedtrial_Irrelevant_1","Control_Dividedtrial_Irrelevant_1","IB_Dividedtrial_Irrelevant_1","IB_Feature_Dividedtrial_Irrelevant_1","IB_Color_Dividedtrial_Irrelevant_1","IB_Motion_Dividedtrial_Irrelevant_1","IB_Fulltrial_Irrelevant_1","IB_Feature_Fulltrial_Irrelevant_1","IB_Color_Fulltrial_Irrelevant_1","IB_Motion_Fulltrial_Irrelevant_1","count_Trial1_Relevant_1","Pleasure_Trial1_Relevant_1","Arousal_Trial1_Relevant_1","Control_Trial1_Relevant_1","count_Criticaltrial_Relevant_1","Pleasure_Criticaltrial_Relevant_1","Arousal_Criticaltrial_Relevant_1","Control_Criticaltrial_Relevant_1","IB_Criticaltrial_Relevant_1","IB_Feature_Criticaltrial_Relevant_1","IB_Color_Criticaltrial_Relevant_1","IB_Motion_Criticaltrial_Relevant_1","count_Dividedtrial_Relevant_1","Pleasure_Dividedtrial_Relevant_1","Arousal_Dividedtrial_Relevant_1","Control_Dividedtrial_Relevant_1","IB_Dividedtrial_Relevant_1","IB_Feature_Dividedtrial_Relevant_1","IB_Color_Dividedtrial_Relevant_1","IB_Motion_Dividedtrial_Relevant_1","IB_Fulltrial_Relevant_1","IB_Feature_Fulltrial_Relevant_1","IB_Color_Fulltrial_Relevant_1","IB_Motion_Fulltrial_Relevant_1","Emotion_1","Emotion_2","Emotion_3","Emotion_4","Emotion_5","Emotion_6","Emotion_7","Emotion_8","Check_sound_1","Check_Uncomfort_1","Check_Volume_1","Connaissance_1","Connaissance_Task_1","Connaissance_IB_1","Subjective_SES_1","PESS_1","PESS_2","PESS_3","PESS_4","PESS_5","PESS_6","PESS_7","PESS_8","Pay_Distance_1","Household_Nb_1","Pay_Next_1","Pay_Month_1","Age_1","Gender_1","Town_Country_1","Town_Country_2","Writing_Script_1","Writing_Script_other","Etudes_1","CSP_1","CSP_other","Game_Feelings_1","TIME_start","TIME_end","TIME_total"
"35","s.7d638aba-3e93-4047-8f8a-a2ca59f8fb99.txt",1,2,2,"XXXX",2,2,7,2,4,5,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,7,7,6,15,6,7,8,1,3,4,2,21,7,4,6,1,3,4,2,1,3,4,2,3,2,5,1,2,6,2,2,1,1,2,1,2,2,8,2,2,1,2,6,1,1,1,3,1,"50","60",19,2,"bordeaux","france",2,"anglais",4,8,NA,"j'ai été très attentif","2023-09-07-10-13","2023-09-07-10-22",9
"36","s.63c3d003-cfaa-4188-aa72-63a050bd4c25.txt",2,1,2,"XXXX",4,4,4,3,4,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-05-19-15",NA,NA
"37","s.299def07-3d48-49f2-843b-74525d3a7a87.txt",2,2,1,"XXXX",1,2,2,1,2,5,1,1,3,NA,19,3,5,4,12,5,3,7,2,NA,NA,NA,6,5,4,5,1,3,4,2,2,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,5,3,3,3,1,1,2,1,1,1,6,2,5,2,2,2,5,6,6,20,3,"1600","0",27,1,"PARIS","FRANCE",1,NA,7,5,NA,"Les cris m""ont un peu angoissée","2023-10-11-20-20","2023-10-11-20-37",17
"38","s.f17d0a9b-ebce-4afb-bd20-2808a899011f.txt",2,2,2,"XXXX",2,2,6,2,2,5,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,4,4,16,4,6,5,1,3,2,2,20,4,6,4,1,3,2,2,1,3,2,2,2,7,2,2,6,4,7,6,1,2,2,1,1,1,6,7,7,7,5,7,7,7,7,30,2,"1600","1800",29,2,"Cernay les Reims","FRANCE",1,NA,6,5,NA,"du stress","2023-09-06-13-46","2023-09-06-14-00",14
"39","s.8c79bee8-c7f2-4fff-9275-3c2e5259c59b.txt",2,1,2,"XXXX",1,1,4,1,1,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,7,3,7,10,7,3,7,2,NA,NA,NA,10,7,3,7,1,5,6,6,1,3,2,4,1,1,5,1,1,5,1,1,2,NA,NA,1,1,2,5,4,1,1,1,1,1,1,1,1,1,"0","0",61,2,"CLERMONT-FERRAND","FRANCE",1,NA,2,9,NA,"j'ai ressenti du bien étre!","2023-09-19-12-10","2023-09-19-12-34",24
"40","s.69892880-e140-4367-beb7-919411fa7335.txt",2,1,2,"XXXX",1,2,5,2,1,7,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,5,7,14,5,5,7,1,3,2,2,18,5,5,8,2,NA,NA,NA,1,3,2,2,2,2,6,1,3,6,2,3,2,NA,NA,1,1,1,7,3,5,3,4,3,5,3,5,15,1,"10000","15000",52,2,"vitry sur seine","France",1,NA,7,2,NA,"tout ça pour quoi ?","2023-09-06-16-04","2023-09-06-16-15",11
"41","s.f0a1e401-42d8-4e7b-a021-071087dadf0a.txt",1,1,1,"XXXX",1,1,5,1,1,7,1,1,2,NA,10,9,1,9,12,9,1,9,2,NA,NA,NA,8,9,1,9,2,NA,NA,NA,1,3,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,7,1,1,7,1,1,2,NA,NA,2,1,2,7,4,7,5,3,5,4,4,5,15,3,"1900","1900",42,1,"MONT BERNANCHON","FRANCE",1,NA,3,5,NA,"Rien en particulier","2023-10-15-21-32","2023-10-15-21-46",14
"42","s.c9d39bee-938c-4c47-97b1-f30b83af6db8.txt",1,2,2,"XXXX",1,1,1,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,8,7,20,5,4,4,2,NA,NA,NA,17,7,3,8,1,3,3,2,1,3,4,2,1,2,1,1,4,3,2,3,1,1,1,1,1,2,6,2,4,1,3,5,2,5,4,5,4,"3000","3000",43,2,"Villejuif","France",2,"Berbère",4,5,NA,"Stress","2023-09-22-16-57","2023-09-22-17-12",15
"43","s.36ead391-85a0-43e4-9aa0-bc86afd115fa.txt",1,1,1,"XXXX",1,3,6,3,1,6,3,3,3,NA,10,6,6,7,12,4,7,5,2,NA,NA,NA,9,7,4,8,1,3,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,1,4,5,4,4,2,NA,NA,1,1,1,4,4,7,6,6,4,4,3,6,6,4,"2500","2500",32,1,"Nantes","France",1,NA,5,9,NA,"Du stress d'entendre du bruit et d'être surprise","2023-10-25-12-44","2023-10-25-12-55",11
"44","s.325db734-2030-4907-9203-0165389bbc21.txt",2,1,2,"XXXX",1,3,7,2,1,6,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,8,3,9,18,8,3,9,2,NA,NA,NA,17,8,4,8,1,3,2,2,1,3,2,2,1,2,6,2,1,7,2,2,2,NA,NA,1,2,2,6,3,7,7,4,5,5,7,7,31,3,"2100","2722",25,1,"varennes-lès-narcy","france",1,NA,8,3,NA,"du calme et une grande concentration, une petite apréhension après la question ""avez vous vue quelqure chose d'inatendue"" javais peur qu'une image d'horreur avec le son s'affiche sans prévenir...","2023-09-28-13-12","2023-09-28-13-24",12
"45","s.042a0ec7-5195-41a3-9b00-914317c4bf51.txt",2,2,2,"XXXX",4,1,6,1,1,6,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3,5,6,15,4,7,5,1,3,2,2,16,5,4,6,1,3,2,2,1,3,2,2,1,1,1,1,3,4,4,1,1,1,1,1,1,2,2,6,2,3,5,6,2,5,5,10,4,"2000","1000",44,2,"GRAMAT","FRANCE",2,"ANGLAIS",8,1,NA,NA,"2023-09-18-10-56","2023-09-18-11-10",14
"46","s.14dcf44d-7474-4712-89c2-985d8693cd95.txt",2,2,2,"XXXX",1,3,4,4,3,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2,6,5,17,3,6,7,1,3,2,2,17,4,7,8,1,3,2,2,1,3,2,2,1,4,4,4,5,3,4,5,1,1,2,1,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-07-14-25",NA,NA
"47","s.100d8c20-a2e6-427f-9868-6adc675b551f.txt",2,2,2,"XXXX",2,1,5,3,1,6,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3,6,7,17,3,6,7,1,3,2,2,18,3,7,7,1,3,2,2,1,3,2,2,1,5,1,1,5,4,4,4,1,1,2,1,1,1,6,3,7,2,5,2,7,2,5,19,3,"2000","2500",55,2,"Saint Denis","Reunion",1,NA,5,5,NA,"inquiétude","2023-10-10-17-04","2023-10-10-17-22",18
"48","s.3463a601-ef6d-4e3c-852a-78c9c183cb31.txt",1,2,1,"XXXX",1,4,4,3,2,3,3,1,3,NA,10,5,2,8,11,2,2,8,2,NA,NA,NA,7,4,8,8,2,NA,NA,NA,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,3,6,3,2,1,1,2,1,1,2,3,5,6,4,6,4,6,7,6,6,2,"1000","1000",31,1,"Molac","France",1,NA,6,5,NA,"Gêne auditive","2023-10-23-08-45","2023-10-23-08-53",8
"49","s.050f6bf0-f0ca-4670-860b-ee546ffa5a3f.txt",2,2,2,"XXXX",1,7,7,1,7,1,7,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,2,7,2,11,7,2,6,2,NA,NA,NA,28,4,7,4,2,NA,NA,NA,2,2,6,2,5,4,3,1,3,4,5,4,1,1,2,2,1,2,10,5,4,1,4,3,5,3,3,20,1,"800","1500",21,2,"Brest","France",2,"Breton",5,8,NA,"Flemme","2023-09-07-15-00","2023-09-07-15-07",7
"50","s.b79f7bb4-c431-449b-8114-5a3de07b9e94.txt",2,1,1,"XXXX",2,3,2,4,4,5,4,2,2,NA,10,1,1,8,12,8,1,9,1,3,4,4,7,7,1,9,1,3,4,2,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,7,1,1,2,NA,NA,1,1,1,6,5,3,2,4,2,3,4,6,27,1,"1500","1500",50,2,"st raphael","france",1,NA,4,3,NA,"rien de spécial","2023-09-06-09-45","2023-09-06-09-53",8
"51","s.e9a4b241-9397-4d10-bbab-a55c69937ac0.txt",2,2,1,"XXXX",3,1,7,1,4,6,3,2,3,NA,22,5,5,5,13,5,5,5,1,3,4,2,10,5,5,5,1,3,4,2,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,7,1,1,7,2,2,1,1,1,1,1,1,5,5,5,3,4,3,3,4,5,10,3,NA,NA,20,2,NA,NA,1,NA,5,5,NA,"Je n'es rien ressentis","2023-10-23-10-52","2023-10-23-10-59",7
"52","s.207f7961-0556-4a17-b545-416f9a66467e.txt",1,2,2,"XXXX",2,3,4,2,4,5,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4,3,4,19,5,6,4,2,NA,NA,NA,21,5,5,6,2,NA,NA,NA,1,3,4,2,2,2,5,1,3,4,3,4,1,1,2,1,2,2,3,4,2,1,4,2,5,3,2,28,1,"970","1000",44,2,"Crest","France",1,NA,7,9,NA,"Même si le son était assez désagréable, le fait de se concenter sur la tâche à accomplir a rendu l'expérience plus agréable qu'attendu.","2023-09-08-09-25","2023-09-08-09-35",10
"53","s.33f7ef44-62d6-4c67-8038-c65546fe0485.txt",2,2,2,"XXXX",2,3,5,1,2,5,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,4,6,6,15,5,6,7,1,3,2,2,12,4,6,6,1,3,2,2,1,3,2,2,3,3,3,1,3,4,3,3,1,2,2,1,1,1,8,5,5,5,4,4,3,2,2,22,3,"800","900",38,1,"Sainte-Anne","Guadeloupe",1,NA,8,2,NA,"Les cris peuvent être déroutant mais ils n'empêchent de se concentrer","2023-09-18-13-01","2023-09-18-13-19",18
"54","s.c5b5ad69-0b47-44de-804f-161ab4dabf38.txt",1,2,2,"XXXX",2,3,6,2,4,6,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,8,8,7,16,6,6,6,1,3,4,2,15,5,6,6,1,3,4,2,1,1,3,1,4,5,1,4,5,3,5,2,1,1,2,1,1,1,6,7,4,4,6,4,5,4,4,0,2,"100","0",41,2,"hayange","france",1,NA,5,2,NA,"c'était bruyant","2023-09-05-19-04","2023-09-05-19-11",7
"55","s.7d7442a1-3b44-437e-89b7-1656cbf7be73.txt",2,1,2,"XXXX",5,3,4,7,7,6,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,6,6,17,6,4,5,1,3,2,2,22,4,5,5,1,3,2,2,1,1,3,1,1,2,3,5,3,5,3,4,2,NA,NA,1,2,2,6,2,2,2,2,2,4,6,4,20,1,"600","600",21,1,"ANSE BERTRAND","Guadeloupe",1,NA,5,8,NA,"Je n'ai pas aimée le test des carrés.","2023-09-12-02-10","2023-09-12-02-28",18
"56","s.e91937e7-3983-4ba5-84d0-26a512f94f8e.txt",2,2,2,"XXXX",2,3,4,2,3,5,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4,4,3,18,4,4,5,2,NA,NA,NA,17,5,4,5,2,NA,NA,NA,1,3,2,2,2,3,3,2,2,3,2,2,1,2,2,1,1,1,4,5,4,3,5,4,5,5,5,24,4,"0","0",44,2,"craon","france",1,NA,3,6,NA,"bien","2023-09-05-14-26","2023-09-05-14-33",7
"57","s.8ace77f0-cb62-4c87-bee0-6752b7d26970.txt",1,2,1,"XXXX",1,1,5,1,1,6,1,1,2,NA,10,5,5,7,10,5,6,7,2,NA,NA,NA,8,5,5,7,1,3,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,1,4,6,5,3,1,2,2,1,1,2,7,3,3,1,6,1,1,5,5,15,3,"1300","2700",36,1,"Nancy","France",1,NA,3,5,NA,"Un peu de stress","2023-09-23-10-32","2023-09-23-10-43",11
"58","s.9543b0c5-4fb4-4f17-9dd3-d551ce48bfa2.txt",2,2,1,"XXXX",1,1,5,1,1,7,1,1,3,NA,11,4,6,6,12,4,6,6,2,NA,NA,NA,8,4,6,6,1,3,4,2,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,1,3,4,3,3,1,1,2,1,1,1,8,1,2,1,1,1,2,3,3,15,3,"4500","6000",40,2,"POITIERS","FRANCE",2,"Anglais",6,3,NA,"L'exercie semble simple, mais les sons m'ont destabilisés et je ne suis pas certain que mes réponses soit correctes","2023-09-17-12-31","2023-09-17-12-42",11
"59","s.34563ec4-3f58-41bc-8df7-e69feb29ecc1.txt",2,2,1,"XXXX",3,5,2,5,3,5,5,3,2,NA,12,5,6,7,9,4,6,6,2,NA,NA,NA,8,6,6,7,2,NA,NA,NA,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,6,4,2,1,1,2,1,1,1,6,4,4,4,3,4,6,7,6,13,1,"1400","1800",46,1,"Saint cyr sur mer","France",1,NA,6,4,NA,"Je me suis sentie concentrée, essayant de faire au mieux la tâche demandée","2023-09-18-10-19","2023-09-18-10-29",10
"60","s.2da7831d-8694-4039-bd33-c37f84380b21.txt",1,2,2,"XXXX",1,1,6,7,1,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-27-15-45",NA,NA
"61","s.060e2dd5-1b7e-4f1d-97ec-df655b332e1a.txt",2,2,1,"XXXX",1,1,4,1,1,4,1,1,3,NA,9,5,4,7,12,5,4,8,2,NA,NA,NA,9,5,3,8,1,3,4,2,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,1,1,6,1,1,1,1,2,1,1,2,5,6,7,7,7,6,7,7,7,30,1,"800","800",45,1,"bordeaux","france",1,NA,6,2,NA,"rien, j'ai suivi les consignes et quand vous avez demandé la première fois si on avait remarqué quelque chose d'inhabituel j'ai prêté plus d'attention","2023-09-05-23-08","2023-09-05-23-16",8
"62","s.1ef47d3a-7e33-4c26-911d-f3611d4c119a.txt",2,2,1,"XXXX",1,1,5,1,6,6,2,1,3,NA,10,6,6,8,13,6,6,8,1,3,4,4,8,6,6,8,1,3,4,7,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,5,2,1,1,2,1,2,1,1,7,2,2,1,5,2,2,1,3,23,1,NA,NA,41,2,"SARTROUVILLE","France",1,NA,8,3,NA,NA,"2023-09-06-17-32","2023-09-06-17-43",11
"63","s.b430f307-2b08-4922-8be8-54d816b7c635.txt",1,2,2,"XXXX",4,5,4,6,4,5,6,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,6,5,18,6,5,5,1,3,4,2,18,5,5,5,1,3,4,2,1,1,3,6,5,4,4,5,5,4,4,3,2,NA,NA,1,1,1,6,3,6,4,4,5,5,3,4,8,4,"2300","2300",42,2,"REYRIEUX","France",1,NA,5,5,NA,"PAS TOUJOURS SIMPLE DE RESTER CONCENTRER SUR UNE TACHE PRECISE","2023-09-20-13-30","2023-09-20-13-37",7
"64","s.71722bd8-ba00-4221-927c-b8a835273fb8.txt",2,1,2,"XXXX",1,1,5,2,2,4,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,6,2,8,16,4,4,8,1,3,2,2,18,7,3,7,1,3,2,2,1,3,2,2,1,1,4,1,1,6,1,1,2,NA,NA,2,1,1,3,6,6,3,2,4,5,5,5,24,2,"1500","1900",41,2,"MOURENX","FRANCE",1,NA,6,4,NA,NA,"2023-09-05-12-38","2023-09-05-12-45",7
"65","s.fbd3a0ec-eef8-4fe9-8642-edb25cd1b9cc.txt",1,2,1,"XXXX",2,3,3,3,3,2,5,5,3,NA,8,3,6,7,10,4,7,7,2,NA,NA,NA,8,5,7,7,1,3,2,2,2,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,2,6,6,6,6,1,1,2,1,1,1,4,6,6,3,5,5,5,6,5,29,4,"1100","3000",49,1,"Rennes","France",1,NA,4,5,NA,"Les figures qui bougaient ne m'ont pas déranger par contre les cris d'effroi oui.","2023-09-06-19-00","2023-09-06-19-17",17
"66","s.452d687c-6822-444d-a358-3a13fbd7a426.txt",1,2,2,"XXXX",1,1,4,1,1,7,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,8,7,7,18,7,6,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-18-20-27",NA,NA
"67","s.39bd93ad-683a-47c1-b565-f0df0970ae5f.txt",2,2,1,"XXXX",1,3,5,1,1,5,1,2,3,NA,11,4,3,7,13,3,3,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-15-15-47",NA,NA
"68","s.d66d6af0-62b1-4023-b1d5-9b83e693c31c.txt",1,2,1,"XXXX",1,2,5,1,2,7,1,2,2,NA,10,4,7,8,12,3,7,9,2,NA,NA,NA,10,3,7,8,2,NA,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,5,6,5,4,1,2,2,1,1,1,6,2,1,1,1,1,2,1,2,0,3,"3000","3000",45,1,"Lyon","France",1,NA,8,3,NA,"Un peu de stress","2023-09-06-16-06","2023-09-06-16-22",16
"69","s.f71b52a7-b013-4d82-8a55-026de92bd693.txt",1,2,1,"XXXX",3,6,3,2,4,7,6,4,3,NA,6,3,6,6,8,5,6,7,2,NA,NA,NA,10,6,3,7,2,NA,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,5,7,3,2,1,1,2,1,1,2,3,5,7,5,7,4,7,7,7,10,2,"534","1200",53,1,"Limoges","France",1,NA,5,9,NA,"Concentration","2023-09-26-14-16","2023-09-26-14-54",38
"70","s.77e8060a-ed52-4643-a6e6-8b7b2d604267.txt",1,2,2,"XXXX",1,1,5,1,1,5,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,3,8,4,24,1,8,8,1,3,4,2,21,3,7,6,1,3,4,2,1,3,4,2,6,6,1,1,6,1,6,6,1,1,2,1,1,2,7,2,2,2,2,2,2,5,5,19,1,"2400","2400",35,2,"paris","france",1,NA,8,5,NA,"Stress","2023-09-05-18-35","2023-09-05-18-42",7
"71","s.59b34e2a-ae47-48c9-acd4-0dfaaaf8f013.txt",1,1,1,"XXXX",1,2,5,1,2,7,3,1,3,NA,17,5,6,6,20,4,6,6,2,NA,NA,NA,17,2,8,2,2,NA,NA,NA,2,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,1,5,4,6,5,2,NA,NA,1,1,1,8,1,4,1,2,3,1,7,5,8,1,"2200","2200",25,1,"DOUCHY LES MINES","FRANCE",1,NA,7,4,NA,"Exercice qui rend nerveuse","2023-09-18-11-49","2023-09-18-11-56",7
"72","s.75163e40-93e8-4601-a09a-db278ba48394.txt",1,2,1,"XXXX",2,7,2,3,7,2,7,7,3,NA,5,4,3,8,10,4,4,6,2,NA,NA,NA,8,7,2,8,2,NA,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,4,1,4,1,1,1,1,1,1,2,7,7,7,7,7,7,7,7,10,1,"1300","1300",52,1,"CERNOY EN BERRY","FRANCE",1,NA,3,5,NA,"TRES INTERESSANT","2023-09-20-21-06","2023-09-20-21-17",11
"73","s.4347889d-86bc-4bd2-8d40-e32ca19e5536.txt",1,2,2,"XXXX",1,1,5,1,6,3,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,6,2,18,4,6,4,2,NA,NA,NA,16,4,6,6,1,3,4,2,1,3,4,2,2,5,3,4,5,2,7,7,1,2,2,2,2,2,5,7,7,7,7,7,5,6,5,16,3,"500","850",30,2,"BRON","France",2,NA,6,8,NA,NA,"2023-09-15-15-33","2023-09-15-15-55",22
